6	Right to rectify your personal information : you can request that we update , block or delete your personal data , if the data is incomplete , outdated , incorrect , unlawfully received or no longer relevant for the purpose of processing . 
8	Right to object to processing of your personal information . 
6	You also have a right to independently remove personal information on your account and make changes and corrections to your information , provided that such changes and corrections contain up-to-date and true information . 
6	You can delete your account any time 
6	When you delete your account , we delete all information about you . 
8	Remember that you have the right to object to the processing of your personal data at any time 
6	requesting rectification / correction of your data in justified cases ; 
7	requests to limit the processing of your data ; 
5	Whenever you use our services , we aim to provide you with access to your personal information . 
6	You may review , edit , or change the personal data that you had previously provided to us in the profile section of the App . 
6	Deleting your personal data . 
6	You can request erasure of your personal data by sending us an email at support @ betterme.tips . 
8	Objecting to or restricting the use of your personal data . 
10	The right to lodge a complaint with supervisory authority . 
9	You may also request a copy of your personal data collected during your use of the App at support @ betterme.tips . 
6	If you have connected your Facebook account or used your email for registration in our App or entered your name in the App , section  Manage personal data ? in the App 's settings will be available to you 
6	You may select  Remove data ? there and we will delete the personal data collected from you . 
10	Nevertheless , you have the right to lodge a complaint with a competent data protection supervisory authority , in particular in the EU Member State where you reside , work or where the alleged infringement has taken place . 
9	If you wish to receive your personal data in a machine-readable format , you can do so by requesting a copy of your personal data as described above ( or send respective request at support @ betterme.tips ) . 
8	You have the right to refuse to be a subject to a decision based solely on automated processing , including profiling . 
5	Right of access ( right to obtain from CarX Technologies Limited as the controller confirmation as to whether Your personal data are being processed and other information concerning Your personal data , including information about the purposes of processing , the categories of processed personal data , the categories of recipients of Your personal data , the period of personal data storage , the existence of automated decision-making , including profiling , in respect of Your personal data ) ; 
10	Right to lodge a complaint with a supervisory authority ( a supervisory authority is a state authority in your country which supervises the compliance with GDPR by legal and natural persons that process personal data of data subjects ) ; 
7	Right to rectification ( right to the rectification of inaccurate personal data concerning You ) in accordance with Section 10 Privacy Policy ; 
6	Right to erasure ( right to obtain the erasure of personal data concerning You ) in accordance with Section 10 Privacy Policy ; 
6	You are entitled to see the information We hold about You and You may ask Us to make any necessary changes or rectifications to ensure that it is accurate and kept up to date 
6	If You wish to do this , please contact Us in writing using the information provided above . 
7	Therefore , we provide examples of ways we make available for you to choose to restrict the collection , use , disclosure or processing of your personal data and control your privacy settings , such as controlling the settings under the User Experience Improvement Program , Location Access functions , and your Mi Account . 
6	Access , Updating or Correcting Your Personal Data 
6	You have the right to request access and/or correction or any other personal data that we hold about you . 
6	If you believe any information we are holding on you is incorrect or incomplete , please write to or email us as soon as possible at the email address below . 
9	You can request a copy of your personal information by contact us via Email at the end of this Privacy Policy . 
6	If you believe that the information we hold about you is inaccurate or that we are no longer entitled to use it and want to request its rectification , deletion or object to its processing , please contact us via Email at the end of this Privacy Policy . 
10	You may lodge a complaint with a supervisory authority if you consider that our processing of your Personal Data infringes applicable law . 
6	In summary , you may request access to your data rectification of any mistakes in our files , erasure of records where no longer required , restriction on the processing of your data , objection to the processing of your data , data portability and various information in relation to any automated decision making and profiling or the basis for international transfers 
10	You also have the right to complain to your supervisory authority ( further details of which are set out in Section 11 below ) . 
5	confirm whether we are processing your personal data ; 
9	give you a copy of that data ; 
6	You can ask us to rectify inaccurate personal data 
6	We may seek to verify the accuracy of the data before rectifying it . 
6	You can ask us to erase your personal data , but only where : 
8	following a successful right to object ( see “objection”below ) ; or 
7	You can ask us to restrict ( i.e 
7	keep but not use ) your personal data , but only where : 
8	you have exercised the right to object , and verification of overriding grounds is pending . 
9	You can ask us to provide your personal data to you in a structured , commonly used , machine-readable format , or you can ask to have it “ported”directly to another data controller , but in each case only where : the processing is based on your consent or the performance of a contract with you ; and the processing is carried out by automated means . 
8	You can object to any processing of your personal data which has our legitimate interests as its legal basis ( see Section 3 or contact us for further details ) , if you believe your fundamental rights and freedoms outweigh our legitimate interests . 
10	If you have any issue arising from this policy , including requests to exercise data subject rights , you can contact us at support page : 
10	You also have a right to lodge a complaint with your national data protection supervisory authority at any time 
6	If yours or your child  s personally identifiable information changes , or if you no longer desire our service , you may correct , update , delete inaccuracies or remove it by making the change on our member information page or by emailing us at -Email- . 
5	Parents have the right to access their child  s information , 
6	request to have it deleted 
5	Right to Access your information 
5	You may be entitled to request copies of personal information that you have provided to us in a structured , commonly used , and machine-readable format . 
6	You have the right to ask us to correct inaccurate or incomplete personal information concerning you . 
6	If you no longer want us to use your information to provide our services to you , you can request that we erase your personal information and close your account . 
7	You have the right to obtain from the controller restriction of processing one of the following appliers : 
9	You may be entitled to request us to transmit this information to another service provider ( where technically feasible ) . 
8	You have the right to object , on grounds relating your particular situation , at any time to processing of personal data which is based on point ( e ) or ( f ) of GDPR Article 6 ( 1 ) , including based on those provisions . 
8	obtain restriction of processing or to object to processing of your personal information ; 
10	You also have the right to lodge a complaint about the processing of your personal information with your local data protection authority in the EEA . 
6	You have the right to access , modify , correct or delete any personal information we may collect . 
6	( i ) request access to and correct or delete your personal information ; 
7	( Ii ) acquisition processing restrictions or opposition to the processing of your personal information ; 
9	( Iii ) require that a copy of your personal information in a digital format . 
10	You have the right to submit a complaint about the handling of your personal information to the local data protection authorities in the EEA . 
6	You have the right to access , modify , correct or delete any personal data which we may have collected . 
9	ask for a copy of your personal information to be provided in a digital format . 
6	Individuals in the European Economic Area , Canada , Costa Rica and some other jurisdictions outside the United States have certain legal rights to obtain confirmation of whether we hold personal data about them , to access personal data we hold about them ( including , in some cases , in portable form ) , and to obtain its correction , update , amendment or deletion in appropriate circumstances 
8	hey may also object to our uses or disclosures of personal data , 
7	to request a restriction on its processing 
5	If you would like to submit a data access request , you can do so from the  Settings ? page of the Services , where there is a button to download your data 
6	How do I correct , update , amend , or delete the personal data you have about me ? 
6	In addition to the functionality available through the  Settings ? of the Services , in which you can correct , update , amend , or delete certain personal data , you can also request other modifications from us directly 
7	You have a right to ask us to stop using or limit our use of your personal data in certain circumstancesfor example , if we have no lawful basis to keep using your data , or if you think your personal data is inaccurate 
7	Discord offers you the ability to restrict the processing of your data for specific uses , which you can find in the  Settings ? page of the services 
9	You can request copies of your personal information held by us . 
6	Where you can not update data by yourself through your account , you have the right to ask us to correct change , update or rectify your data . 
6	You have the right to ask us to delete all or some of the personal data we hold about you . 
6	If you have an account , you can also delete your account at any time . 
7	Under certain circumstances , you may have the right to limit the ways in which we use your personal information . 
5	Access personal data we hold about you 
5	You have the right to request access to your Personal Data collected through our Services 
9	Following your request , we will provide you a copy of your Personal Data in an electronic format . 
6	You also have other rights such as to correct your data , have your data deleted , 
7	and restrict how we use or share your data . 
6	If that information is wrong , we strive to give you ways to update it quickly or to delete it ? unless we have to keep that information for legitimate business or legal purposes . 
6	If you no longer want us to use your information that we physically access and store , you can request that we erase your personal information and close your account . 
6	In compliance with legal provisions , you have a general right to access , edit and delete your personal information which have been collected pursuant to your access to and/or use of the Service . 
6	Parent may contact us in order to review and / or delete any personal information the Company have collected regarding the child or cancel permission to collect the additional information regarding the child 
6	You can change the account information , update or modify your personal information by login to your account 
6	FINDNOW may renew , correct or delete , on its discretion or on your demand ; the incomplete , inaccurate or invalid information kept by FINDNOW relating to the provision of the services . 
6	You can update your account and profile information or close your account through settings within the Services 
5	( i ) a right to access your information as held by us ; 
9	( ii ) a right to receive certain information in machine-readable format ; 
8	( iii ) a right to object to processing where the lawful basis is that it is in our legitimate interests , but please note that we may still process your information where there are other relevant lawful bases or where we have compelling grounds to continue processing your information in our interests which are not overridden by your rights , interests or freedoms ; 
6	( iv ) a right to have inaccurate information rectified ; 
6	( v ) a right to have certain information erased where it is no longer necessary for us to process it , where you have withdrawn your consent pursuant to paragraph ( viii ) , where you have objected pursuant to paragraph ( iii ) , where your information has been unlawfully processed , or where erasing your information is required in accordance with a legal obligation ; 
10	( vii ) a right to complain to your national data protection regulator ; 
8	a right to object to direct marketing , which can be done by opting-out of direct marketing either through your account or by opting out via the communication itself . 
8	You also have a right to object to any profiling to the extent that it relates to direct marketing only . 
5	request access to all personal data we process about you ; 
6	request that we correct any personal data we process about you that are inaccurate , incomplete or outdated . 
8	object to the processing of your personal data if you have serious and legitimate reasons relating to your specific circumstances that justify such an objection . 
6	request that we delete all personal data we process about you if those data are no longer necessary for the purposes for which they were collected . 
7	request that the processing of your personal data be restricted 
9	obtain your personal data from us in a structured , commonly used and machine-readable form 
6	If you want us to correct data , we ask you to clearly specify which personal data are inaccurate and to provide us with proof of why they are inaccurate . 
8	Your right to object to the processing of your personal data for direct marketing purposes is free of charge and can be exercised without having to state grounds by clicking the unsubscribe link in any promotional or commercial e-mail we send you . 
5	You may be entitled to access personally identifiable information held about you , subject to certain exemptions in accordance with the applicable data protection law . 
6	In addition , you may at any time review or change your personally identifiable information by going to your account settings . 
5	We reserve the right to review the content of your messages , including by using automatic filters 
5	You have a right to know what information we hold about you and in some cases to have the information communicated to you . 
6	Right to correct personal information 
6	We try to keep the information that we hold about you accurate and up to date . 
6	In some circumstances you have a right to have some of the personal information that we hold about you deleted . 
9	In some circumstances , you may have the right to request that data which you have provided to us is provided to you , so you can transfer this to another data controller . 
7	In some cases , you may have the right to request a restriction of the processing of your personal data , such as when you are disputing the accuracy of your data held by us . 
8	You have the right to object to the processing of personal data about you which is processed on the grounds of legitimate interests ( see Legal Bases below ) . 
6	You may also correct , update , or amend your personal information in your profile settings within the GeoZilla app or by emailing us . 
6	Accessing / reviewing / updating / correcting your personal data . 
6	You may review , edit , or change the personal data that you had previously provided in the App in the settings section of the App . 
9	You may also request a copy of your personal data collected during your use of the App at support @ get-headway.com . 
6	You can request erasure of your personal data by sending us an email at support @ get-headway.com . 
6	Through your account settings , you may access , and , in some cases , edit or delete the information you  ve provided to us . 
6	The information you can view , update , and delete may change as the Services change . 
6	You may be able to add , update , or delete information as explained above . 
6	You may request deletion of your account by emailing -Email- 
9	You can request more information about the Personal Data we hold about you and request a copy of such Personal Data . 
6	Rectification : If you believe that any Personal Data we are holding about you is incorrect or incomplete , you can request that we correct or supplement such data . 
6	Erasure : You can request that we erase some or all of your Personal Data from our systems . 
9	Portability : You can ask for a copy of your Personal Data in a machine-readable format . 
8	Objection : You can contact us to let us know that you object to the further use or disclosure of your Personal Data for certain purposes , such as for direct marketing purposes . 
6	Updating or deleting Information 
8	You can revoke the consent for future data processing at any time . 
6	You have the right to obtain from us the rectification of inaccurate Data concerning you . 
8	Should you decide you do not want us to process your data any further , please contact us under our current contact details -URL- 
8	We will erase your Data immediately and inform you of this process . 
7	You have the right to obtain from us a restriction of processing of your Data in the following cases : 
9	You have the right to ( i ) receive your Data in a structured , commonly used and machine-readable format and ( ii ) transmit those Data to another controller without hindrance from us . 
8	You have the right to object at any time to the processing of Data based on our legitimate interests , including profiling and direct marketing purposes . 
10	You have the right to lodge a complaint with a supervisory authority if you think that the processing of Data infringes applicable law , especially the GDPR . 
5	to access personal data we hold on you ; 
6	to request us to make any changes to your personal data if it is inaccurate or incomplete ; 
6	to request your personal data is erased where we do not have a compelling reason to continue to process such personal data in certain circumstances ; 
8	to object to 
7	or restrict 
8	if we use your personal data on the basis of having a legitimate interest , you can object to our use of it for those purposes , giving an explanation of your particular situation , and we will consider your objection ; 
8	to object to , and not be subject to a decision which is based solely on , automated processing ( including profiling ) , which produces legal effects or could significantly affect you ; 
10	to lodge a complaint with a data protection supervisory body , which at present , is the Information Commissioner  s Office . 
6	HealthVault services let you gather , edit , add to , and store health data online , and share your health data with family , caregivers , and health care professionals . 
6	You may update your account at any time by logging in and changing your profile settings . 
6	Right to erasure ( the  Right to be Forgotten ? . 
6	You may request us to erase any of your personal information held by us that : is no longer necessary in relation to the purposes for which it was collected or otherwise processed ; was collected in relation to processing that you previously consented to , but later withdrew such consent ; or was collected in relation to processing activities to which you object , and there are no overriding legitimate grounds for our processing . 
8	Right to object to processing . 
10	Right to Lodge a Complaint . 
5	? Provide access to and/or a copy of certain information we hold about you ; 
8	? Prevent the processing of your information for direct-marketing purposes ( including any direct marketing processing based on profiling ) ; 
6	? Update information which is out of date or incorrect ; 
6	? Delete certain information which we are holding about you ; 
7	? Restrict the way that we process and disclose certain of your information ; 
6	You control your Profile and you can access and modify your Profile from the Service at any time 
6	You can remove your data anytime you want . 
6	If you ask us to delete your account , we will use commercially reasonable efforts to remove your data from our servers . 
6	You can learn how to access and delete information we collect by visiting the Facebook Settings and Instagram Settings . 
6	We provide you with the ability to access , rectify , port and erase your data . 
6	When you delete your account , we delete things you have posted , such as your photos and status updates , and you wo n't be able to recover that information later . 
6	How can you review , correct or delete your personally identifiable information ? 
9	You can request a copy of the information that we hold about you 
9	If you would like a copy of some or all of your personal information , please submit your request in writing at Customer Center or by e-mailing us at netmarbles @ igsinc.co.kr 
6	You may ask us to correct or remove your personal information by contacting us at netmarbles @ igsinc.co.k 
6	You may request to delete your account by logging in to the account that you wish to delete and going to the Customer Support menu to submit your request . 
7	You have the right to ask us not to use your personal information for marketing purposes . 
8	You have the right to object to the way your personal information is processed by Netmarble by contacting Netmarble 's Privacy Protection Department . 
5	You have the right to request , free of charge at any time , information regarding the personal data concerning you that is stored by YAZIO , the origin and recipients of such data , the purpose of data processing , the planned duration of data storage and a copy of the personal data that are being processed ( Art 
6	11.4 ) Right to erasure 
7	You have the right to obtain restriction of processing if you contest the accuracy of the personal data for a period of time that enables us to review the accuracy . 
9	You have the right to receive the personal data concerning you that you provided to us , in a structured , commonly used and machine-readable format and have the right to transmit those data to another controller where the processing is based on consent and the data is processed by automated means ( Art 
8	Finally , you have the right to object at any time to processing of personal data concerning you in the future . 
8	You have the right to object at any time to the compilation of user profiles and to the processing of the corresponding personal data concerning you where processing is based on consent 
8	Where the personal data concerning you is processed for direct marketing purposes , you naturally have the right to object to such processing at any time ( Art 
10	You further have the right to lodge a complaint with a supervisory authority ( Art 
6	Please note that we may be obligated to keep some or all of your information on our servers even after you 've deleted your account . 
6	You are entitled at any time to request information about your personal identifiable information that we store , and request us to rectify , erase 
7	or restrict the processing of your personal identifiable information . 
9	You also have the right to data portability . 
8	You have also the right to object to the processing of your personal identifiable information if the processing of your personal identifiable information is based on the balance of interests 
10	If you disagree with our processing of personal identifiable information you can lodge a complaint with the data protection authorities . 
6	You have total control over your profile information and you can access to modify at any time 
5	We strive to let you access and control the personal information that we have about you . 
6	You can access and update your account information right in the app by visiting the app  s Settings page . 
6	If you need to access , update , or delete any other personal information that we may have , you can put in a request here . 
6	Because your privacy is important to us , we may ask you to verify your identity or provide additional information before we let you access or update your personal information . 
5	When you use ICBC Business services , you can inquire about your personal information via the function we provide 
6	In areas where you are not allowed to modify your personal information online , you can go to ICBC outlets to modify it 
8	You can prevent us or third parties that provide relevant services from obtaining your user information by closing some functions of ICBC Mobile Banking or refusing to provide relevant user information when some functions or services are enabled . 
5	You have the right to access information held about you 
6	Users may review , update , correct or delete any personal information by changing the applicable information in users ? profile page 
6	You can permanently delete your imo chat history at any time . 
6	You can edit , update , or delete your account at any time . 
6	You may delete your chat history stored on imo  s servers by selecting the  Delete chat history ? option in the settings of the imo app . 
6	You may delete your entire account , by selecting the  Delete imo account ? option in the settings . 
9	You can request a download of your account information . 
6	You may edit your account information via the app . 
6	Subject to limitations in applicable law , you are entitled to object to or request the restriction of processing of your Personal Data , and to request access to , rectification , erasure and portability of your own Personal D 
5	If you are located in the EEA , you have the right to request access and receive information about the Personal Information we maintain about you 
6	to update and correct inaccuracies in your Personal Information 
8	to restrict or object to the processing of your Personal Information 
6	You may deactivate your Keeper Security account and delete your personally identifiable information at any time by contacting us at -Email- clearly indicating that you wish to deactivate and delete such information . 
6	If your personal information changes , you may correct or update by emailing our Customer Support at -Email- 
6	If you wish to access , correct , update or request deletion of your personal information , you can do so at any time by contacting us in-game or at 
8	In addition , you can object to processing of your personal information 
9	You have the right to retrieve all personal data we collect 
6	as well as the right to request a deletion of that data 
6	If you need to change or correct your Personal Data , or wish to have it deleted from our systems , you may contact us at -Email- . 
5	Right of access : If you ask us , we will confirm whether we are processing your Personal Data and , if so , provide you with a copy of that Personal Data along with certain other details . 
6	Right to rectification : If your Personal Data is inaccurate or incomplete , you are entitled to ask that we correct or complete it . 
6	Right to erasure : You may ask us to erase your Personal Data in some circumstances , such as where we no longer need it or you withdraw your consent ( where applicable ) 
8	Right to restrict processing : You may ask us to restrict or  block ? the processing of your Personal Data in certain circumstances , such as where you contest the accuracy of the data or object to us processing it ( please read below for information on your right to object ) 
9	Right to data portability : You have the right to obtain your Personal Data from us that you consented to give us or that was provided to us as necessary in connection with our contract with you . 
9	We will give you your Personal Data in a structured , commonly used and machine-readable format . 
8	Right to object : You may ask us at any time to stop processing your Personal Data , and we will do so : 
10	Right to lodge a complaint with the data protection authority : If you have a concern about our privacy practices , including the way we handled your Personal Data , you can report it to the data protection authority that is authorized to hear those concerns . 
6	DELETING YOUR ACCOUNT 
6	Accessing and Correcting Information 
6	Please contact HOMER Learning as provided below if you would like to access the personally identifiable information that we have collected online from you or your child , correct factual errors in such information , request to have this information deleted , or request that we no longer collect or maintain such information . 
6	Parents/guardians of children under the age of 13 can email us an official request to review any personally identifiable information collected about their child , have this information deleted , and/or request that there be no further collection or use of their child 's personally identifiable information . 
6	You may request to remove your account and data on our Services by contacting the Service support ( see Section 10 for details ) . 
7	Right to restrict the use of your personal information . 
7	prevent the processing of your information for direct-marketing purposes ( including any direct marketing processing based on profiling ) 
5	The right to request access 
5	In accordance to Article 15 of the GDPR you may request access to processed Personal Data . 
5	This includes confirmation as to whether or not personal data concerning him or her are being processed , and , where that is the case , access to the personal data and the following information : 
10	the right to lodge a complaint with a supervisory authority ; 
9	You shall be provided a copy of the Personal Data undergoing processing . 
8	You have the right to object to the Personal Data processing on grounds relating to your particular situation when the data are processed based on the balancing-of-interest rule in Article 6 ( 1 ) ( f ) of the GDPR , see Article 21 of the GDPR 
6	You have the right to have inaccurate Personal Data rectified , in accordance with Article 16 of the GDPR . 
7	You have the right to obtain restriction of processing in certain circumstances , in accordance with Article 18 of the GDPR 
7	If you have the right to restriction , we will only process your Personal Data with your consent or for the establishment , exercise or defense of a legal claim or to protect a person or important grounds of public interest . 
9	You have the right to receive your Personal Data that you have provided to us in a structured , commonly used and machine-readable format and have the right to transmit those data to another controller without hinderance if the processing is based on consent or contract performance , sin accordance with Article 20 of the GDPR . 
6	Changing or Removing Account Information 
6	Accessing and Correcting Your Personal Information . 
5	At any time , you may contact Lion at the address provided in the ??Contact Lion Studios?? section herein and request to access the personal data that Lion holds about you 
9	You have the right to receive your personal data that you have provided us in a structured , commonly used and machine readable format and the right to transmit that data to another party of your choice , where technically feasible . 
5	Accessing Your Personal Information 
5	You have the right to access your personal information , except in exceptional circumstances provided for by laws and legislations 
6	Profile-If you wish to access or edit the nickname , profile photo , signature , job and address information , interests , questions and answers , etc. , in your profile , you can view the profile by clicking the profile photo on the left side of the page on Tantan 
6	Correcting or Supplementing Your Personal Information 
6	If you find an error in your personal information processed by us , you have the right to require us to correct or supplement the personal information 
6	You can submit an application to correct or supplement the personal information through the approach specified in Clause ' ( 5.1 ) Accessing Your Personal Information ' in this section . 
6	Deleting Your Personal Information 
6	You can delete part of your personal information through the approach specified in Clause ' ( 5.1 ) Accessing Your Personal Information ' in this section 
6	You can request us to delete the personal information in the following circumstances : You can delete part of your personal information through the approach specified in Clause ' ( 5.1 ) Accessing Your Personal Information ' in this section 
6	You can request us to delete the personal information in the following circumstances : 
6	Users have the right , at any time , to know whether their Personal Data has been stored and can consult the Data Controller to learn about their contents and origin , to verify their accuracy or to ask for them to be supplemented , cancelled , updated or corrected , or for their transformation into anonymous format or to block any data held in violation of the law , as well as to oppose their treatment for any and all legitimate reasons . 
6	Modifying or Deleting Your Personal Information 
5	If you have a Medium account , you can access , modify or export your personal information , or delete your account here . 
6	When you delete your Medium account , Medium deletes your personal data as explained in this policy 
6	You may correct information associated with your account from the Settings page , and the Customize Your Interests page to update your interests . 
8	You may object at any time to the use of your personal data by # Object To Processing contacting -Email- . 
10	Under EU law you have the right to lodge a complaint regarding the processing of your personal data by Medium with the dedicated Supervisory Authority of your EU member state . 
6	1.Access to , rectify and/or erase of your personal data retained on our system ; 
9	3.Request a copy of your information in a structured , commonly used and machine-readable format , and transmit it to another party . 
6	You may modify your account information on your profile page at any time . 
6	Accessing , Correcting , and Deleting Your Information 
6	If your personal information changes , or if you no longer desire our Services , you may correct , update , delete inaccuracies , or delete your personal information by making the change within your account settings or by contacting us 
6	How Can You Correct or Review Your Personal Information ? 
6	You can access , review , update and correct Personal Information you have provided us by clicking on the My Profile tab at the top of this page . 
5	You may request access to any Personal Information maintained on you by MuseScore at any time by emailing -Email- 
6	You also have the right to request the deletion of your personal data for any reason by emailing -Email- . 
6	Through your account settings , you may access , and , in some cases , edit or delete the following information you 've provided to us : 
5	Access : You can request more information about the Personal Data we hold about you and request a copy of such Personal Data . 
5	You can also access certain of your Personal Data by accessing your profile Settings within Amino or by emailing a request to -Email- with the subject ,  Personal Data Access , ? explaining your request . 
6	Rectification : If you believe that any Personal Data we are holding about you is incorrect or incomplete , you can request that we correct or supplement such data by emailing -Email- and explaining the nature of your request . 
6	You can also correct some of this information directly in the Settings section within Amino . 
6	Erasure : You can delete all data associated with your account in the Settings section within Amino , subject to the data retention timeline outlined above . 
6	Or you may request assistance and ask that we erase some or all of your Personal Data from our systems by emailing -Email- . 
9	You can also request that we transmit the data to another controller where technically feasible . 
8	Objection : You can contact us to let us know that you object to the further use or disclosure of your Personal Data for certain purposes . 
7	Restriction of Processing : You can ask us to restrict further processing of your Personal Data . 
10	Right to File Complaint : You have the right to lodge a complaint about Company  s practices with respect to your Personal Data with the supervisory authority of your country or EU Member State . 
7	To limit the use and disclosure of your personal information , please submit a written request to -Email- . 
6	If and to the extent applicable data protection regulation provides so , you have the right to access , rectify and erase 
8	to restrict or object to our processing 
5	( 1 ) Right of access ( right to obtain from Nekki Limited as the controller confirmation as to whether Your personal data are being processed and other information concerning Your personal data , including information about the purposes of processing , the categories of processed personal data , the categories of recipients of Your personal data , the period of personal data storage , the existence of automated decision-making , including profiling , in respect of Your personal data ) ; 
10	( 2 ) Right to lodge a complaint with a supervisory authority ( a supervisory authority is a state authority in your country which supervises the compliance with GDPR by legal and natural persons that process personal data of data subjects ) ; 
6	( 3 ) Right to rectification ( right to the rectification of inaccurate personal data concerning You ) n accordance with Section 10 Privacy Policy ; 
6	( 4 ) Right to erasure ( right to obtain the erasure of personal data concerning You ) in accordance with Section 10 Privacy Policy ; 
7	( 5 ) Right to restriction of processing ( right to obtain from Nekki Limited as the controller restriction of processing on the legal grounds provided in Art.18 GDPR ( for example , when the accuracy of the personal data is contested by You or We no longer needs the personal data for the purposes of the processing ) ) ; 
9	( 6 ) Right to data portability ( the right to receive the personal data concerning You , which You has provided to Nekki Limited as the controller , in a structured , commonly used and machine-readable format , and the right to transmit those data to another controller without hindrance from Nekki Limited to which the personal data have been provided ) ; 
8	( 7 ) Right to object ( right to object , on grounds relating to Your particular situation , at any time to processing of personal data concerning You , including the right to object at any time to processing of personal data concerning You for marketing purposes ) ; 
8	You have the right to ask us not to process your personal information for marketing purposes . 
5	For example , in the EU ( particularly under the new GDPR ) you have the right to access and obtain a copy of your personal data we possess ; 
6	you may have the legal right to contact us to request that we delete your personal data from our system ; 
6	and you have the legal right to ask us to rectify/correct your personal data . 
6	You also have the right to correct your data , have your data deleted , 
8	object how we use or share your data , 
6	You can correct any information you have provided to us by contacting us through support @ ngames.mobi 
6	You can exercise your rights at any time and ask NOVA GEIMS , OOO for access to , or rectification or erasure of , your information . 
7	you can also request limitations to the processing of your personal information , 
9	or exercise your right to data portability . 
10	We remind European users that they have a right to lodge a complaint with a European Data Protection Supervisor . 
6	If you wish to delete your contact information that we received from you when you contacted us , please send an e-mail to -Email- and your contact information will be deleted from our database . 
5	We make good faith efforts to provide you with access to the personal information you provide to us ( information associated with your account ) . 
6	You can also request that we correct or delete information , provided that we are not required to retain such information by law or for legitimate business purposes. # Rectification Or Erasure Of Personal Data* 
6	Access , correction or deletion requests regarding your personal information may be submitted to -Email- 
10	How Can I Lodge a Complaint ? 
6	You can request that we delete your personal information if you no longer want us to use your information to provide Services to you . 
5	In addition , you can request access to your personal information , request that any inaccuracies be corrected , and request that comments or explanations be added to records about you . 
9	You may also request that we transmit to another service provider ( where technically feasible ) copies of your personal information that is structured and in machine-readable format . 
10	We are committed to investigating and resolving complaints about our collection or use of your personal information . 
10	To make a complaint , contact us at en_dataprotection @ trip.com . 
8	You also have the right to ask us not to process your personal information for marketing purposes at any time . 
5	How to Access Your Information 
6	You can access and modify the information you provided us through your account . 
6	If you would like us to delete your entire account from our system , please contact us via the email address in the end . 
6	Changing or Deleting Your Information 
6	If you are a registered user , you may review , update , correct or delete the Personal Information provided in your registration or account profile by changing your  account settings . ? 
6	If your personally identifiable information changes , or if you no longer desire our service , you may update or delete it by making the change on your account settings . 
6	Your rights to access , control , and correct your personal information 
5	You have the right to see what personally identifiable information we hold about you if you request it 
6	Learn More : Ways you can access , control , and correct your personal information 
6	We also give you the right to correct , delete , dispute and restrict use of , and access the data we store , as well as other rights guaranteed by the EU laws based on your substantiated request . 
6	the right to rectification or erasure , 
8	You further have the right to object , on grounds relating to your particular situation , at any time to processing of your personal data based on Art 
8	e ) or f ) GDPR , including profiling based on those provisions . 
10	You also have the right to lodge a complaint with a supervisory authority about our processing of your personal data ( for example for Berlin at the Berliner Beauftragte fr Datenschutz und Informationsfreiheit , email : mailbox @ datenschutz-berlin.de ) . 
9	Ask for a copy of data we are processing about you and have inaccuracies corrected 
8	Object to us processing data about you 
8	You can ask us to restrict , stop processing , or to delete your personal data if : 
10	If you do not agree with the way we have processed your data or responded to your concerns , an alternative is to submit a complaint to a Data Protection Supervisory Authority . 
8	Users in the EU have have the right to object to this type of processing 
8	Users in the EU have have the right to object to this type of processing ; see Section II.I.1.d for more information . 
6	Users may request deletion of their accounts at any time . 
9	You also have the right to receive a copy of the information that Uber collects about you if collected on the basis of consent or because Uber requires the information to provide the services that you request . 
6	If Uber has information about you that you believe is inaccurate , you have the right to request correction of your information . 
6	Users may requests deletion through the Privacy Settings menu in the Uber app , or via Uber 's website ( riders and delivery recipients here ; drivers and delivery partners here ) . 
8	Users in the EU have the right to object to Uber 's processing of personal data , including for marketing purposes based on profiling and/or automated decision making 
10	Users in the EU also have the right to file a complaint relating to Uber 's handling of your personal information with the Autoriteit Persoonsgegevens , the Dutch Data Protection Authority . 
9	Receive a copy of the information Uber has collected about you . 
6	You can also edit the name , phone number and email address associated with your account through the Settings menu in Uber 's apps 
8	You have the right to ask us not to process your personal information for marketing , analytics or other purposes . 
5	Your right of access can be exercised in accordance with the Hong Kong Law on Legal Protection of Personal Data . 
5	Any access request may be subject to a small administrative fee to meet our costs in providing you with details of the information we hold about you . 
6	You also have the right to correct your data 
6	have your data deleted 
6	You have the right to obtain from us without undue delay the rectification of inaccurate Personal data concerning you 
6	You have the right to obtain from us the erasure of Personal data concerning you without undue delay and we have the obligation to erase Personal data without undue delay in particular where one of the following grounds applies : ( 1 ) the Personal data are no longer necessary , ( 2 ) you withdraw your consent for processing and we have no other legal ground for processing ; ( 3 ) you object for processing and there are no overriding legitimate grounds for the processing . 
8	You have the right to object , on grounds relating to your particular situation , at any time to processing of Personal data concerning you 
8	If you decide to object to processing Personal data concerning you , or you otherwise demand us to remove your Personal data , you accept that you will not be able to use our games and services . 
6	Can change your personal information : 
6	You have the right to access , modify , correct or delete your personal data which we may have collected . 
6	If you are in the EEA , you have a right to ( subject to a limited number of exceptions ) : ( i ) reques access to and rectification or erasure of your personal information ; 
6	You can modify your information through your account settings , but we may retain your information on an aggregate , non personally-identifiable basis for bona fide business purposes even if you are no longer a registered user or customer . 
6	We reserve the right to access , read , preserve , and disclose any Information that we reasonably believe is necessary to comply with law or court order ; 
6	Through your account settings for the Service , you may access , edit , or delete Information you  ve provided and your record of interactions with the Service . 
